Ano,DimUniversidade_idDimUniversidade,DimCurso_idDimCurso,DimArea_idDimArea,QuantidadeVagas,"Inscritos no 1.º ano, pela 1.ª vez, através de todos os regimes","Inscritos no 1.º ano, pela 1.ª vez, através do regime geral de acesso",Inscritos pela 1.ª vez através do regime geral de acesso,"Taxa de ocupação
[Inscritos pela 1.ª vez através do regime geral de acesso / Vagas]",Inscritos pela 1.ª vez através de todos os regimes,Distrito,Concelho
2016,4091,9504,9,75,42,35,42.0,0.56,53.0,Lisboa,LISBOA
2016,4091,L136,9,25,28,3,3.0,0.12,28.0,Lisboa,LISBOA
2016,4093,9500,9,80,60,20,20.0,0.25,60.0,Vila Real,CHAVES
2016,4096,9500,9,35,29,22,24.0,0.6857142857142857,31.0,Lisboa,LISBOA
2016,4096,9501,9,35,16,12,13.0,0.37142857142857144,17.0,Lisboa,LISBOA
2016,4097,9500,9,80,63,58,76.0,0.95,88.0,Porto,PORTO
2016,4097,9504,9,30,19,19,19.0,0.6333333333333333,19.0,Porto,PORTO
2016,4098,9500,9,30,34,29,29.0,0.9666666666666667,36.0,R. A. Madeira,FUNCHAL
2016,4101,9500,9,40,14,4,5.0,0.125,17.0,Porto,VILA NOVA DE GAIA
2016,4101,9504,9,40,8,4,6.0,0.15,14.0,Porto,VILA NOVA DE GAIA
2016,4101,L136,9,30,27,1,1.0,0.03333333333333333,27.0,Porto,VILA NOVA DE GAIA
2016,4102,9500,9,40,14,2,5.0,0.125,20.0,Faro,SILVES
2016,4102,9504,9,20,12,6,9.0,0.45,16.0,Faro,SILVES
2016,4102,L136,9,20,0,0,0.0,0,0.0,Faro,SILVES
2016,4103,9500,9,40,17,7,9.0,0.225,20.0,Viseu,VISEU
2016,4103,9504,9,40,20,6,8.0,0.2,24.0,Viseu,VISEU
2016,4104,9500,9,50,21,7,10.0,0.2,35.0,Lisboa,LISBOA
2016,4104,9549,9,20,0,0,1.0,0.05,1.0,Lisboa,LISBOA
2016,4105,8138,9,30,33,30,30.0,1,33.0,Lisboa,CASCAIS
2016,4105,9504,9,50,57,50,50.0,1,58.0,Lisboa,CASCAIS
2016,4105,9890,9,30,12,10,10.0,0.3333333333333333,13.0,Lisboa,CASCAIS
2016,4106,9500,9,50,27,22,22.0,0.44,27.0,Setúbal,ALMADA
2016,4106,9504,9,50,34,29,29.0,0.58,34.0,Setúbal,ALMADA
2016,4106,9791,9,40,14,7,7.0,0.175,14.0,Setúbal,ALMADA
2016,4106,9890,9,30,0,0,0.0,0,0.0,Setúbal,ALMADA
2016,4106,L068,9,40,10,9,9.0,0.225,10.0,Setúbal,ALMADA
2016,4108,8249,9,20,0,0,0.0,0,0.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,9500,9,70,31,23,34.0,0.4857142857142857,43.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,9504,9,60,61,53,57.0,0.95,65.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,9505,9,30,1,0,0.0,0,1.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,L067,9,40,0,0,0.0,0,0.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,L068,9,40,1,0,0.0,0,1.0,Braga,VILA NOVA DE FAMALICÃO
2016,4108,L136,9,30,10,4,4.0,0.13333333333333333,10.0,Braga,VILA NOVA DE FAMALICÃO
2016,4109,9500,9,60,44,35,38.0,0.6333333333333333,49.0,Porto,PAREDES
2016,4109,9504,9,60,66,52,55.0,0.9166666666666666,70.0,Porto,PAREDES
2016,4109,9556,9,30,0,0,0.0,0,0.0,Porto,PAREDES
2016,4109,9791,9,40,37,7,9.0,0.225,43.0,Porto,PAREDES
2016,4115,9056,4,30,5,2,2.0,0.06666666666666667,7.0,Braga,FAFE
2016,4115,9147,4,45,13,4,5.0,0.1111111111111111,18.0,Braga,FAFE
2016,4115,9186,6,30,8,0,0.0,0,9.0,Braga,FAFE
2016,4115,9254,10,35,11,3,3.0,0.08571428571428572,13.0,Braga,FAFE
2016,4125,9070,2,60,18,14,14.0,0.23333333333333334,18.0,Lisboa,LISBOA
2016,4125,9681,2,30,19,16,16.0,0.5333333333333333,19.0,Lisboa,LISBOA
2016,4126,9847,8,58,46,36,41.0,0.7068965517241379,53.0,Coimbra,COIMBRA
2016,4126,L111,8,25,0,0,0.0,0,0.0,Coimbra,COIMBRA
2016,4141,9169,4,50,6,1,1.0,0.02,10.0,Porto,PORTO
2016,4141,9172,4,50,8,3,3.0,0.06,14.0,Porto,PORTO
2016,4141,9647,4,30,3,1,1.0,0.03333333333333333,3.0,Porto,PORTO
2016,4150,8274,4,30,6,3,3.0,0.1,7.0,Lisboa,LISBOA
2016,4150,9232,4,30,14,10,10.0,0.3333333333333333,15.0,Lisboa,LISBOA
2016,4150,L081,10,50,15,9,11.0,0.22,17.0,Lisboa,LISBOA
2016,4155,9156,4,250,203,148,154.0,0.616,217.0,Porto,MATOSINHOS
2016,4156,8057,4,0,1,0,0.0,-,1.0,Lisboa,LISBOA
2016,4156,9156,4,85,80,44,45.0,0.5294117647058824,87.0,Lisboa,LISBOA
2016,4200,8387,4,20,17,11,11.0,0.55,17.0,Porto,PORTO
2016,4200,9152,4,90,39,28,29.0,0.32222222222222224,42.0,Porto,PORTO
2016,4200,9173,10,92,27,16,18.0,0.1956521739130435,29.0,Porto,PORTO
2016,4200,9254,10,56,18,15,15.0,0.26785714285714285,19.0,Porto,PORTO
2016,4220,9152,4,70,24,9,9.0,0.12857142857142856,27.0,R. A. Madeira,FUNCHAL
2016,4220,9254,10,45,30,25,26.0,0.5777777777777777,32.0,R. A. Madeira,FUNCHAL
2016,4220,9649,4,45,28,14,14.0,0.3111111111111111,34.0,R. A. Madeira,FUNCHAL
2016,4260,8059,5,60,42,41,41.0,0.6833333333333333,42.0,Setúbal,ALMADA
2016,4260,9219,3,40,20,19,19.0,0.475,20.0,Setúbal,ALMADA
2016,4260,9359,7,40,0,0,0.0,0,0.0,Setúbal,ALMADA
2016,4260,9494,9,100,22,20,20.0,0.2,26.0,Setúbal,ALMADA
2016,4260,9548,9,105,127,103,105.0,1,159.0,Setúbal,ALMADA
2016,4260,9554,9,75,32,28,28.0,0.37333333333333335,38.0,Setúbal,ALMADA
2016,4260,9822,9,40,19,12,12.0,0.3,19.0,Setúbal,ALMADA
2016,4261,9015,5,20,18,13,13.0,0.65,18.0,Porto,PAREDES
2016,4261,9219,3,50,23,7,7.0,0.14,23.0,Porto,PAREDES
2016,4261,9351,5,60,42,34,35.0,0.5833333333333334,44.0,Porto,PAREDES
2016,4261,9494,9,60,25,17,17.0,0.2833333333333333,35.0,Porto,PAREDES
2016,4261,9548,9,120,123,115,120.0,1,176.0,Porto,PAREDES
2016,4261,9554,9,30,11,10,10.0,0.3333333333333333,11.0,Porto,PAREDES
2016,4261,L063,5,45,23,19,19.0,0.4222222222222222,23.0,Porto,PAREDES
2016,4270,9005,9,15,6,2,2.0,0.13333333333333333,6.0,Lisboa,ODIVELAS
2016,4270,9084,9,40,18,4,4.0,0.1,18.0,Lisboa,ODIVELAS
2016,4270,9254,10,30,5,0,0.0,0,7.0,Lisboa,ODIVELAS
2016,4270,9736,10,90,56,15,15.0,0.16666666666666666,60.0,Lisboa,ODIVELAS
2016,4270,9853,1,40,17,7,8.0,0.2,19.0,Lisboa,ODIVELAS
2016,4270,L082,2,20,0,0,0.0,0,0.0,Lisboa,ODIVELAS
2016,4271,9736,10,50,16,11,12.0,0.24,17.0,Porto,FELGUEIRAS
2016,4271,9853,1,20,9,4,4.0,0.2,10.0,Porto,FELGUEIRAS
2016,4271,L120,2,25,0,0,0.0,0,0.0,Porto,FELGUEIRAS
2016,4275,8056,4,20,0,0,0.0,0,6.0,Lisboa,LISBOA
2016,4275,9058,4,30,8,2,2.0,0.06666666666666667,8.0,Lisboa,LISBOA
2016,4275,9173,10,45,18,10,15.0,0.3333333333333333,26.0,Lisboa,LISBOA
2016,4277,9175,4,30,9,3,3.0,0.1,9.0,Aveiro,AVEIRO
2016,4277,9218,10,30,17,1,1.0,0.03333333333333333,18.0,Aveiro,AVEIRO
2016,4277,9221,3,30,6,3,3.0,0.1,6.0,Aveiro,AVEIRO
2016,4280,9206,4,30,14,13,14.0,0.4666666666666667,16.0,Porto,PORTO
2016,4280,9242,4,40,22,6,6.0,0.15,24.0,Porto,PORTO
2016,4280,9254,10,65,50,42,47.0,0.7230769230769231,58.0,Porto,PORTO
2016,4280,9716,4,35,11,6,6.0,0.17142857142857143,12.0,Porto,PORTO
2016,4283,9056,4,30,20,4,4.0,0.13333333333333333,21.0,Aveiro,SANTA MARIA DA FEIRA
2016,4283,9097,7,50,35,1,1.0,0.02,37.0,Aveiro,SANTA MARIA DA FEIRA
2016,4283,9152,4,80,27,10,11.0,0.1375,30.0,Aveiro,SANTA MARIA DA FEIRA
2016,4283,9208,4,40,17,6,6.0,0.15,18.0,Aveiro,SANTA MARIA DA FEIRA
2016,4283,9242,4,60,11,4,6.0,0.1,15.0,Aveiro,SANTA MARIA DA FEIRA
2016,4292,9058,4,20,0,0,0.0,0,0.0,Leiria,MARINHA GRANDE
2016,4292,9069,2,20,0,0,0.0,0,0.0,Leiria,MARINHA GRANDE
2016,4292,9097,7,25,9,0,0.0,0,10.0,Leiria,MARINHA GRANDE
2016,4292,9157,4,20,5,0,0.0,0,5.0,Leiria,MARINHA GRANDE
2016,4292,L062,3,25,0,0,0.0,0,0.0,Leiria,MARINHA GRANDE
2016,4295,9053,4,90,29,22,23.0,0.25555555555555554,30.0,Lisboa,LISBOA
2016,4295,9156,4,40,13,12,12.0,0.3,13.0,Lisboa,LISBOA
2016,4298,8042,4,25,25,10,12.0,0.48,28.0,Lisboa,LISBOA
2016,4298,8181,4,15,18,1,1.0,0.06666666666666667,18.0,Lisboa,LISBOA
2016,4298,8383,10,0,1,0,0.0,-,1.0,Lisboa,LISBOA
2016,4298,8397,10,25,21,1,1.0,0.04,22.0,Lisboa,LISBOA
2016,4298,8468,10,20,14,0,0.0,0,14.0,Lisboa,LISBOA
2016,4298,8522,5,15,1,1,1.0,0.06666666666666667,4.0,Lisboa,LISBOA
2016,4298,9021,7,35,25,10,11.0,0.3142857142857143,30.0,Lisboa,LISBOA
2016,4298,9073,2,20,25,12,14.0,0.7,27.0,Lisboa,LISBOA
2016,4298,9173,10,40,23,12,14.0,0.35,30.0,Lisboa,LISBOA
2016,4298,9853,1,50,18,15,16.0,0.32,22.0,Lisboa,LISBOA
2016,4298,L036,5,25,15,0,0.0,0,15.0,Lisboa,LISBOA
2016,4300,9147,4,120,70,53,63.0,0.525,84.0,Lisboa,LISBOA
2016,4300,9157,4,30,17,8,9.0,0.3,21.0,Lisboa,LISBOA
2016,4305,9646,4,200,71,25,25.0,0.125,71.0,Lisboa,LISBOA
2016,4306,9147,4,30,18,3,3.0,0.1,19.0,Setúbal,ALMADA
2016,4306,9219,3,40,21,9,11.0,0.275,23.0,Setúbal,ALMADA
2016,4306,9780,10,50,15,8,9.0,0.18,17.0,Setúbal,ALMADA
2016,4308,9219,3,40,22,11,13.0,0.325,25.0,Viseu,VISEU
2016,4308,9554,9,30,0,0,0.0,0,0.0,Viseu,VISEU
2016,4308,9736,10,20,0,0,0.0,0,0.0,Viseu,VISEU
2016,4309,8301,7,30,9,0,0.0,0,13.0,Setúbal,SANTIAGO DO CACÉM
2016,4309,9674,10,20,0,0,0.0,0,0.0,Setúbal,SANTIAGO DO CACÉM
2016,4350,8134,2,45,28,19,23.0,0.5111111111111111,38.0,Lisboa,LISBOA
2016,4350,8286,6,10,0,0,0.0,0,0.0,Lisboa,LISBOA
2016,4350,9023,3,53,33,26,31.0,0.5849056603773585,38.0,Lisboa,LISBOA
2016,4350,9069,2,200,143,130,156.0,0.78,176.0,Lisboa,LISBOA
2016,4350,9078,4,25,0,0,0.0,0,0.0,Lisboa,LISBOA
2016,4350,9119,7,30,24,17,22.0,0.7333333333333333,36.0,Lisboa,LISBOA
2016,4350,9147,4,130,2,1,27.0,0.2076923076923077,36.0,Lisboa,LISBOA
2016,4350,9152,4,40,22,3,9.0,0.225,49.0,Lisboa,LISBOA
2016,4350,9158,4,42,33,16,26.0,0.6190476190476191,53.0,Lisboa,LISBOA
2016,4350,9162,4,25,21,18,21.0,0.84,25.0,Lisboa,LISBOA
2016,4350,9173,10,130,0,0,19.0,0.14615384615384616,60.0,Lisboa,LISBOA
2016,4350,9186,6,15,10,3,3.0,0.2,12.0,Lisboa,LISBOA
2016,4350,9205,4,15,9,9,9.0,0.6,9.0,Lisboa,LISBOA
2016,4350,9206,4,200,143,107,131.0,0.655,179.0,Lisboa,LISBOA
2016,4350,9208,4,25,2,2,18.0,0.72,39.0,Lisboa,LISBOA
2016,4350,9219,3,30,18,13,18.0,0.6,25.0,Lisboa,LISBOA
2016,4350,9235,4,0,0,0,0.0,-,1.0,Lisboa,LISBOA
2016,4350,9254,10,96,73,68,77.0,0.8020833333333334,82.0,Lisboa,LISBOA
2016,4350,L022,4,0,0,0,1.0,-,2.0,Lisboa,LISBOA
2016,4350,L044,6,20,9,7,8.0,0.4,10.0,Lisboa,LISBOA
2016,4350,L061,10,30,13,12,15.0,0.5,17.0,Lisboa,LISBOA
2016,4350,L076,10,30,11,8,9.0,0.3,14.0,Lisboa,LISBOA
2016,4350,L125,2,50,9,8,9.0,0.18,21.0,Lisboa,LISBOA
2016,4352,8187,10,25,8,0,0.0,0,8.0,Santarém,SANTARÉM
2016,4352,9157,4,25,14,2,2.0,0.08,14.0,Santarém,SANTARÉM
2016,4352,9177,10,30,11,3,3.0,0.1,11.0,Santarém,SANTARÉM
2016,4352,9186,6,25,8,0,0.0,0,8.0,Santarém,SANTARÉM
2016,4352,L021,4,30,5,1,1.0,0.03333333333333333,5.0,Santarém,SANTARÉM
2016,4352,L046,4,30,9,0,2.0,0.06666666666666667,11.0,Santarém,SANTARÉM
2016,4354,8187,10,20,0,0,0.0,0,0.0,Leiria,LEIRIA
2016,4354,9152,4,30,9,3,4.0,0.13333333333333333,15.0,Leiria,LEIRIA
2016,4354,9157,4,30,11,3,3.0,0.1,11.0,Leiria,LEIRIA
2016,4354,L021,4,25,0,0,0.0,0,0.0,Leiria,LEIRIA
2016,4358,8317,10,15,0,0,0.0,0,0.0,Porto,MAIA
2016,4358,8404,2,30,9,8,8.0,0.26666666666666666,9.0,Porto,MAIA
2016,4358,8468,10,15,0,0,0.0,0,1.0,Porto,MAIA
2016,4358,9023,3,55,58,54,54.0,0.9818181818181818,58.0,Porto,MAIA
2016,4358,9066,3,90,61,52,52.0,0.5777777777777777,62.0,Porto,MAIA
2016,4358,9152,4,75,52,34,34.0,0.4533333333333333,52.0,Porto,MAIA
2016,4358,9156,4,35,27,22,22.0,0.6285714285714286,27.0,Porto,MAIA
2016,4358,9157,4,45,26,23,23.0,0.5111111111111111,26.0,Porto,MAIA
2016,4358,9162,4,60,23,20,20.0,0.3333333333333333,23.0,Porto,MAIA
2016,4358,9185,6,30,14,4,4.0,0.13333333333333333,14.0,Porto,MAIA
2016,4358,9219,3,95,87,63,63.0,0.6631578947368421,90.0,Porto,MAIA
2016,4358,9230,4,25,25,18,18.0,0.72,26.0,Porto,MAIA
2016,4358,9249,2,45,20,17,17.0,0.37777777777777777,20.0,Porto,MAIA
2016,4358,9254,10,60,63,58,58.0,0.9666666666666667,63.0,Porto,MAIA
2016,4358,9736,10,220,175,155,155.0,0.7045454545454546,176.0,Porto,MAIA
2016,4358,9934,7,20,0,0,0.0,0,0.0,Porto,MAIA
2016,4375,9056,4,20,0,0,0.0,0,0.0,Faro,PORTIMÃO
2016,4375,9070,2,20,0,0,0.0,0,1.0,Faro,PORTIMÃO
2016,4375,9078,4,50,23,10,13.0,0.26,30.0,Faro,PORTIMÃO
2016,4375,9119,7,25,13,5,6.0,0.24,16.0,Faro,PORTIMÃO
2016,4375,9152,4,25,11,1,1.0,0.04,12.0,Faro,PORTIMÃO
2016,4375,9157,4,25,4,2,4.0,0.16,7.0,Faro,PORTIMÃO
2016,4375,9219,3,35,13,5,6.0,0.17142857142857143,16.0,Faro,PORTIMÃO
2016,4375,9257,7,20,0,0,0.0,0,0.0,Faro,PORTIMÃO
2016,4375,9736,10,25,8,3,5.0,0.2,10.0,Faro,PORTIMÃO
2016,4380,9062,4,30,17,1,1.0,0.03333333333333333,19.0,Aveiro,SANTA MARIA DA FEIRA
2016,4380,9208,4,25,5,0,0.0,0,5.0,Aveiro,SANTA MARIA DA FEIRA
2016,4385,9058,4,40,12,4,6.0,0.15,15.0,Lisboa,TORRES VEDRAS
2016,4385,9157,4,20,9,2,2.0,0.1,9.0,Lisboa,TORRES VEDRAS
2016,4441,9254,10,30,12,9,9.0,0.3,12.0,Porto,VILA NOVA DE GAIA
2016,4442,9056,4,30,8,3,3.0,0.1,8.0,Porto,VILA NOVA DE GAIA
2016,4442,9106,7,30,6,0,0.0,0,6.0,Porto,VILA NOVA DE GAIA
2016,4442,9119,7,30,21,11,11.0,0.36666666666666664,21.0,Porto,VILA NOVA DE GAIA
2016,4442,9123,7,30,7,1,1.0,0.03333333333333333,7.0,Porto,VILA NOVA DE GAIA
2016,4442,9147,4,30,6,3,3.0,0.1,6.0,Porto,VILA NOVA DE GAIA
2016,4442,9186,6,30,1,1,1.0,0.03333333333333333,1.0,Porto,VILA NOVA DE GAIA
2016,4442,9910,7,30,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2016,4450,9011,5,35,16,13,13.0,0.37142857142857144,16.0,Lisboa,LISBOA
2016,4450,9555,3,400,225,178,189.0,0.4725,275.0,Lisboa,LISBOA
2016,4450,9687,5,25,4,3,3.0,0.12,4.0,Lisboa,LISBOA
2016,4450,9900,3,20,0,0,0.0,0,0.0,Lisboa,LISBOA
2016,4460,9500,9,40,10,7,8.0,0.2,12.0,Braga,PÓVOA DE LANHOSO
2016,4460,9504,9,40,14,6,7.0,0.175,15.0,Braga,PÓVOA DE LANHOSO
2016,4460,9791,9,20,8,3,3.0,0.15,8.0,Braga,PÓVOA DE LANHOSO
2016,4500,9053,4,40,15,13,17.0,0.425,19.0,Coimbra,COIMBRA
2016,4500,9061,4,30,0,0,0.0,0,0.0,Coimbra,COIMBRA
2016,4500,9070,2,25,14,10,13.0,0.52,26.0,Coimbra,COIMBRA
2016,4500,9147,4,70,38,30,30.0,0.42857142857142855,41.0,Coimbra,COIMBRA
2016,4500,9157,4,30,9,5,5.0,0.16666666666666666,10.0,Coimbra,COIMBRA
2016,4500,9185,6,25,12,9,9.0,0.36,12.0,Coimbra,COIMBRA
2016,4500,9191,3,20,12,10,10.0,0.5,12.0,Coimbra,COIMBRA
2016,4500,9213,2,35,11,8,8.0,0.22857142857142856,11.0,Coimbra,COIMBRA
2016,4500,9219,3,120,53,41,48.0,0.4,60.0,Coimbra,COIMBRA
2016,4500,9238,9,45,14,9,10.0,0.2222222222222222,15.0,Coimbra,COIMBRA
2016,4520,9238,9,90,33,25,26.0,0.28888888888888886,34.0,Porto,MATOSINHOS
2016,4520,9668,9,40,4,1,2.0,0.05,6.0,Porto,MATOSINHOS
2016,4530,9124,6,120,19,2,2.0,0.016666666666666666,25.0,Lisboa,LISBOA
2016,4530,9185,6,100,58,10,13.0,0.13,72.0,Lisboa,LISBOA
2016,4531,9124,6,40,9,0,0.0,0,9.0,Porto,PORTO
2016,4531,9185,6,40,7,1,1.0,0.025,8.0,Porto,PORTO
2016,4571,8167,2,30,0,0,0.0,0,0.0,Porto,Vila Nova de Gaia
2016,4571,9152,4,35,22,6,7.0,0.2,24.0,Porto,Vila Nova de Gaia
2016,4571,9157,4,40,28,3,3.0,0.075,30.0,Porto,Vila Nova de Gaia
2016,4571,9254,10,30,25,11,12.0,0.4,27.0,Porto,Vila Nova de Gaia
2016,4572,8187,10,30,14,1,1.0,0.03333333333333333,14.0,Porto,Vila Nova de Gaia
2016,4572,8513,3,30,0,0,0.0,0,0.0,Porto,Vila Nova de Gaia
2016,4572,L013,6,30,13,2,2.0,0.06666666666666667,15.0,Porto,Vila Nova de Gaia
2016,4572,L051,4,30,0,0,0.0,0,0.0,Porto,Vila Nova de Gaia
2016,4581,9242,4,40,48,30,30.0,0.75,50.0,Porto,Maia
2016,4581,9808,10,50,13,6,6.0,0.12,13.0,Porto,Maia
2016,4582,9056,4,30,13,6,6.0,0.2,16.0,Porto,Maia
2016,4582,L137,6,50,0,0,0.0,0,0.0,Porto,Maia
2016,5402,9007,2,90,97,88,90.0,1,103.0,Porto,PORTO
2016,5402,9070,2,50,52,45,48.0,0.96,57.0,Porto,PORTO
2016,6800,8014,9,40,52,39,39.0,0.975,52.0,Lisboa,LISBOA
2016,6800,8029,4,80,88,77,78.0,0.975,90.0,Lisboa,LISBOA
2016,6800,8109,3,35,46,34,34.0,0.9714285714285714,46.0,Lisboa,LISBOA
2016,6800,8366,6,35,40,33,33.0,0.9428571428571428,41.0,Lisboa,LISBOA
2016,6800,9019,3,40,42,36,36.0,0.9,43.0,Lisboa,LISBOA
2016,6800,9081,3,80,87,76,76.0,0.95,91.0,Lisboa,LISBOA
2016,6800,9098,7,60,61,56,56.0,0.9333333333333333,61.0,Lisboa,LISBOA
2016,6800,9119,7,60,74,59,59.0,0.9833333333333333,75.0,Lisboa,LISBOA
2016,6800,9147,4,200,243,193,194.0,0.97,264.0,Lisboa,LISBOA
2016,6800,9156,4,40,46,39,39.0,0.975,50.0,Lisboa,LISBOA
2016,6800,9157,4,40,50,39,39.0,0.975,51.0,Lisboa,LISBOA
2016,6800,9189,6,60,68,58,58.0,0.9666666666666667,69.0,Lisboa,LISBOA
2016,6800,9219,3,72,95,71,71.0,0.9861111111111112,96.0,Lisboa,LISBOA
2016,6800,9240,3,70,73,67,67.0,0.9571428571428572,73.0,Lisboa,LISBOA
2016,6800,9257,7,50,52,47,47.0,0.94,57.0,Lisboa,LISBOA
2016,6800,9448,3,30,32,28,28.0,0.9333333333333333,32.0,Lisboa,LISBOA
2016,6800,9885,7,35,41,35,35.0,1,43.0,Lisboa,LISBOA
2016,6800,9927,2,35,35,35,35.0,1,35.0,Lisboa,LISBOA
2016,6800,L030,4,40,45,39,39.0,0.975,46.0,Lisboa,LISBOA
2016,7001,9500,9,320,356,317,320.0,1,362.0,Coimbra,COIMBRA
2016,7002,9500,9,300,318,294,295.0,0.9833333333333333,334.0,Lisboa,LISBOA
2016,7003,9500,9,270,295,268,268.0,0.9925925925925926,313.0,Porto,PORTO
2016,7005,8138,9,25,28,13,13.0,0.52,30.0,Beja,BEJA
2016,7005,9500,9,35,49,36,36.0,1.0285714285714285,49.0,Beja,BEJA
2016,7010,9500,9,80,97,80,80.0,1,104.0,Braga,Braga
2016,7015,8149,9,36,29,17,17.0,0.4722222222222222,29.0,Bragança,BRAGANÇA
2016,7015,9500,9,50,55,50,50.0,1,61.0,Bragança,BRAGANÇA
2016,7015,9501,9,45,65,39,39.0,0.8666666666666667,68.0,Bragança,BRAGANÇA
2016,7015,9549,9,45,28,19,19.0,0.4222222222222222,28.0,Bragança,BRAGANÇA
2016,7015,9833,9,36,12,2,2.0,0.05555555555555555,12.0,Bragança,BRAGANÇA
2016,7015,L068,9,36,68,26,26.0,0.7222222222222222,90.0,Bragança,BRAGANÇA
2016,7020,9500,9,60,62,60,60.0,1,62.0,Castelo Branco,CASTELO BRANCO
2016,7020,9504,9,35,36,33,33.0,0.9428571428571428,36.0,Castelo Branco,CASTELO BRANCO
2016,7020,L066,9,26,29,25,25.0,0.9615384615384616,29.0,Castelo Branco,CASTELO BRANCO
2016,7020,L067,9,30,32,29,29.0,0.9666666666666667,32.0,Castelo Branco,CASTELO BRANCO
2016,7020,L068,9,30,34,30,30.0,1,34.0,Castelo Branco,CASTELO BRANCO
2016,7030,9500,9,60,77,60,60.0,1,77.0,Évora,ÉVORA
2016,7035,8149,9,25,35,24,24.0,0.96,36.0,Faro,FARO
2016,7035,8152,9,23,8,7,7.0,0.30434782608695654,8.0,Faro,FARO
2016,7035,9500,9,33,39,33,33.0,1,40.0,Faro,FARO
2016,7035,9549,9,25,25,20,20.0,0.8,25.0,Faro,FARO
2016,7035,L066,9,25,26,22,23.0,0.92,30.0,Faro,FARO
2016,7035,L068,9,25,28,22,23.0,0.92,32.0,Faro,FARO
2016,7040,9500,9,70,93,68,68.0,0.9714285714285714,93.0,Guarda,GUARDA
2016,7040,9549,9,40,31,26,26.0,0.65,31.0,Guarda,GUARDA
2016,7045,8138,9,35,41,33,33.0,0.9428571428571428,42.0,Leiria,LEIRIA
2016,7045,8142,9,30,39,29,29.0,0.9666666666666667,42.0,Leiria,LEIRIA
2016,7045,9500,9,85,99,82,82.0,0.9647058823529412,100.0,Leiria,LEIRIA
2016,7045,9501,9,0,0,0,0.0,-,1.0,Leiria,LEIRIA
2016,7045,9504,9,35,44,33,33.0,0.9428571428571428,47.0,Leiria,LEIRIA
2016,7045,9890,9,25,27,23,23.0,0.92,27.0,Leiria,LEIRIA
2016,7045,L108,9,20,14,9,9.0,0.45,14.0,Leiria,LEIRIA
2016,7055,9500,9,70,83,68,68.0,0.9714285714285714,83.0,Portalegre,PORTALEGRE
2016,7055,9556,9,20,9,3,3.0,0.15,9.0,Portalegre,PORTALEGRE
2016,7065,9500,9,80,86,73,73.0,0.9125,89.0,Santarém,SANTARÉM
2016,7075,9500,9,70,74,68,69.0,0.9857142857142858,82.0,Viana do Castelo,VIANA DO CASTELO
2016,7080,9500,9,85,96,82,83.0,0.9764705882352941,99.0,Vila Real,VILA REAL
2016,7085,9500,9,80,95,79,79.0,0.9875,95.0,Viseu,VISEU
2016,7092,9500,9,45,52,30,30.0,0.6666666666666666,52.0,R. A. Açores,Angra do Heroísmo
2016,7093,9500,9,40,46,35,35.0,0.875,46.0,R. A. Açores,Ponta Delgada
2016,7105,8077,7,20,0,0,0.0,0,0.0,Lisboa,OEIRAS
2016,7105,9745,7,30,41,20,20.0,0.6666666666666666,45.0,Lisboa,OEIRAS
2016,7105,9747,7,20,0,0,0.0,0,0.0,Lisboa,OEIRAS
2016,7105,9789,10,28,35,27,27.0,0.9642857142857143,39.0,Lisboa,OEIRAS
2016,7105,9924,10,35,48,30,31.0,0.8857142857142857,50.0,Lisboa,OEIRAS
2016,7105,9926,10,20,19,19,19.0,0.95,19.0,Lisboa,OEIRAS
2016,7105,L118,7,20,9,2,2.0,0.1,9.0,Lisboa,OEIRAS
2016,7110,8011,10,40,45,40,40.0,1,45.0,Lisboa,CASCAIS
2016,7110,9076,10,60,70,61,61.0,1.0166666666666666,74.0,Lisboa,CASCAIS
2016,7110,9163,10,40,46,41,41.0,1.025,48.0,Lisboa,CASCAIS
2016,7110,9177,10,60,71,60,60.0,1,73.0,Lisboa,CASCAIS
2016,7110,9183,10,50,52,49,49.0,0.98,53.0,Lisboa,CASCAIS
2016,7110,9217,10,40,46,39,39.0,0.975,46.0,Lisboa,CASCAIS
2016,7110,9875,10,55,66,56,56.0,1.018181818181818,68.0,Lisboa,CASCAIS
2016,7110,9995,10,40,41,41,41.0,1.025,41.0,Lisboa,CASCAIS
2016,7110,9996,10,45,54,46,46.0,1.0222222222222221,54.0,Lisboa,CASCAIS
2016,7210,8141,9,30,33,30,30.0,1,36.0,Coimbra,COIMBRA
2016,7210,8149,9,38,48,37,37.0,0.9736842105263158,49.0,Coimbra,COIMBRA
2016,7210,8489,10,20,2,0,0.0,0,9.0,Coimbra,COIMBRA
2016,7210,9504,9,40,50,40,40.0,1,51.0,Coimbra,COIMBRA
2016,7210,9549,9,40,45,40,40.0,1,45.0,Coimbra,COIMBRA
2016,7210,9861,10,28,29,27,27.0,0.9642857142857143,29.0,Coimbra,COIMBRA
2016,7210,L066,9,35,43,35,35.0,1,53.0,Coimbra,COIMBRA
